1,301,boston,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2023,2059,NaN,NaN,NaN,NaN,2023,2059,3119,1
1,402,center1,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2590,2626,NaN,NaN,NaN,NaN,2590,2626,3131,1
1,338,brown,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2751,2778,NaN,NaN,NaN,NaN,2751,2778,3121,1
1,424,chat,NaN,2007_05_24,8,NaN,mov/ASL_2007_05_24/scene8-camera1.mov,2871,2920,NaN,NaN,NaN,NaN,2871,2920,3132,1
1,425,cheap,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,279,300,NaN,NaN,NaN,NaN,279,300,3133,1
1,367,california,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,428,445,NaN,NaN,NaN,NaN,428,445,3125,1
1,426,cheat1,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,571,627,NaN,NaN,NaN,NaN,571,627,3134,1
1,368,call_on_phone,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,721,747,NaN,NaN,NaN,NaN,721,747,3126,1
1,435,cheese,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,988,1034,NaN,NaN,NaN,NaN,988,1034,3135,1
1,377,candy1,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1118,1171,NaN,NaN,NaN,NaN,1118,1171,3129,1
1,394,cat,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1397,1461,NaN,NaN,NaN,NaN,1397,1461,3130,1
1,458,church,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1547,1598,NaN,NaN,NaN,NaN,1547,1598,3138,1
1,442,chicago,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,1839,1871,NaN,NaN,NaN,NaN,1839,1871,3136,1
1,456,christmas,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2135,2152,NaN,NaN,NaN,NaN,2135,2152,3137,1
1,467,clean_up,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2268,2339,NaN,NaN,NaN,NaN,2268,2339,3139,1
1,480,coat,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2434,2458,NaN,NaN,NaN,NaN,2434,2458,3140,1
1,483,coffee,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2725,2801,NaN,NaN,NaN,NaN,2725,2801,3141,1
1,498,come_on,NaN,2007_05_24,9,NaN,mov/ASL_2007_05_24/scene9-camera1.mov,2873,2888,NaN,NaN,NaN,NaN,2873,2888,3142,1
1,513,computer1-fr,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,442,520,NaN,NaN,NaN,NaN,442,520,3143,1
1,554,cough2-sh,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,577,633,NaN,NaN,NaN,NaN,0,0,0,0
1,520,conflict,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,702,719,NaN,NaN,NaN,NaN,702,719,3144,1
1,563,cousin2,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,833,884,NaN,NaN,NaN,NaN,833,884,3147,1
1,542,copy,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1090,1147,NaN,NaN,NaN,NaN,1090,1147,3145,1
1,567,cow1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1240,1279,NaN,NaN,NaN,NaN,0,0,0,0
1,575,crazy1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1499,1554,NaN,NaN,NaN,NaN,1499,1554,3148,1
1,560,court,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1834,1891,NaN,NaN,NaN,NaN,1834,1891,3146,1
1,603,cute,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,1976,2036,NaN,NaN,NaN,NaN,1976,2036,3149,1
1,618,deaf1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2275,2298,NaN,NaN,NaN,NaN,2275,2298,3153,1
1,607,dance,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2547,2616,NaN,NaN,NaN,NaN,2547,2616,3150,1
1,631,delicious-fr,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2684,2727,NaN,NaN,NaN,NaN,2684,2727,3154,1
1,611,dark,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2829,2881,NaN,NaN,NaN,NaN,2829,2881,3151,1
1,653,detroit,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,2976,3011,NaN,NaN,NaN,NaN,2976,3011,3157,1
1,615,daughter1,NaN,2007_05_24,10,NaN,mov/ASL_2007_05_24/scene10-camera1.mov,3111,3142,NaN,NaN,NaN,NaN,3111,3142,3152,1
1,679,dirty,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,423,459,NaN,NaN,NaN,NaN,423,459,3159,1
1,641,deposit,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,548,570,NaN,NaN,NaN,NaN,548,570,3155,1
1,704,dog,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,671,725,NaN,NaN,NaN,NaN,671,725,3164,1
1,642,depressed1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,806,851,NaN,NaN,NaN,NaN,806,851,3156,1
1,647,destroy1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,936,977,NaN,NaN,NaN,NaN,0,0,0,0
1,713,dont_know-fr,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1090,1108,NaN,NaN,NaN,NaN,1090,1108,3165,1
1,671,dinner1,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1219,1254,NaN,NaN,NaN,NaN,1219,1254,3158,1
1,714,dont_like,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1364,1383,NaN,NaN,NaN,NaN,1364,1383,3166,1
1,680,disagree,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1500,1542,NaN,NaN,NaN,NaN,1500,1542,3160,1
1,715,dont_mind-fr,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1814,1835,NaN,NaN,NaN,NaN,1814,1835,3167,1
1,687,discuss,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,1951,2019,NaN,NaN,NaN,NaN,1951,2019,3161,1
1,722,down,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2138,2166,NaN,NaN,NaN,NaN,2138,2166,3169,1
1,697,divorce,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2278,2299,NaN,NaN,NaN,NaN,2278,2299,3162,1
1,703,doctor2,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2419,2454,NaN,NaN,NaN,NaN,2419,2454,3163,1
1,736,drink_non_alcoholic,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2568,2605,NaN,NaN,NaN,NaN,2568,2605,3171,1
1,716,dont_want,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2716,2736,NaN,NaN,NaN,NaN,2716,2736,3168,1
1,747,drunk,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2858,2878,NaN,NaN,NaN,NaN,2858,2878,3172,1
1,473,close_door,NaN,2007_05_24,11,NaN,mov/ASL_2007_05_24/scene11-camera1.mov,2985,3044,NaN,NaN,NaN,NaN,0,0,0,0
1,730,dress_V,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,195,226,NaN,NaN,NaN,NaN,195,226,3170,1
1,748,dry,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,325,368,NaN,NaN,NaN,NaN,325,368,3173,1
1,765,early1,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,471,489,NaN,NaN,NaN,NaN,471,489,3174,1
1,769,earth,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,710,773,NaN,NaN,NaN,NaN,710,773,3175,1
1,773,easy,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,857,924,NaN,NaN,NaN,NaN,857,924,3177,1
1,771,east,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1008,1025,NaN,NaN,NaN,NaN,1008,1025,3176,1
1,794,elevator,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1545,1600,NaN,NaN,NaN,NaN,1545,1600,3179,1
1,774,eat-fr,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1694,1726,NaN,NaN,NaN,NaN,1694,1726,3178,1
1,796,embarrassed,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,1817,1903,NaN,NaN,NaN,NaN,1817,1903,3180,1
1,814,enough,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2257,2303,NaN,NaN,NaN,NaN,2257,2303,3181,1
1,837,everyday,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2397,2432,NaN,NaN,NaN,NaN,2397,2432,3183,1
1,815,enter,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2534,2559,NaN,NaN,NaN,NaN,2534,2559,3182,1
1,855,experience,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2661,2719,NaN,NaN,NaN,NaN,2661,2719,3185,1
1,844,exaggerate,NaN,2007_05_24,12,NaN,mov/ASL_2007_05_24/scene12-camera1.mov,2803,2858,NaN,NaN,NaN,NaN,2803,2858,3184,1
1,27,A,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,41,54,NaN,NaN,NaN,NaN,0,0,0,0
1,28,a_bit,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,246,259,NaN,NaN,NaN,NaN,0,0,0,0
1,29,A_C,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,360,369,NaN,NaN,NaN,NaN,0,0,0,0
1,30,abandon,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,519,533,NaN,NaN,NaN,NaN,0,0,0,0
1,31,abortion,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,656,683,NaN,NaN,NaN,NaN,0,0,0,0
1,32,about1,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,779,806,NaN,NaN,NaN,NaN,0,0,0,0
1,33,above1,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,943,957,NaN,NaN,NaN,NaN,0,0,0,0
1,34,above2,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1066,1080,NaN,NaN,NaN,NaN,0,0,0,0
1,35,accept-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1176,1203,NaN,NaN,NaN,NaN,0,0,0,0
1,36,accident1,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1490,1504,NaN,NaN,NaN,NaN,0,0,0,0
1,37,accident2,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1668,1682,NaN,NaN,NaN,NaN,0,0,0,0
1,38,accompany-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1791,1805,NaN,NaN,NaN,NaN,0,0,0,0
1,39,accounting-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,1928,1955,NaN,NaN,NaN,NaN,0,0,0,0
1,40,accuse-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2092,2112,NaN,NaN,NaN,NaN,0,0,0,0
1,41,across,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2243,2272,NaN,NaN,NaN,NaN,0,0,0,0
1,42,act1,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2407,2434,NaN,NaN,NaN,NaN,0,0,0,0
1,43,action,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2571,2598,NaN,NaN,NaN,NaN,0,0,0,0
1,44,actor_actress,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2745,2776,NaN,NaN,NaN,NaN,0,0,0,0
1,45,add,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,2913,2926,NaN,NaN,NaN,NaN,0,0,0,0
1,46,add_up,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3077,3104,NaN,NaN,NaN,NaN,0,0,0,0
1,47,address,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3200,3227,NaN,NaN,NaN,NaN,0,0,0,0
1,48,admission-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3320,3340,NaN,NaN,NaN,NaN,0,0,0,0
1,49,admit,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3446,3460,NaN,NaN,NaN,NaN,0,0,0,0
1,50,adopt,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3569,3583,NaN,NaN,NaN,NaN,0,0,0,0
1,51,advertisement-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3692,3710,NaN,NaN,NaN,NaN,0,0,0,0
1,52,advertise-side,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,3829,3843,NaN,NaN,NaN,NaN,0,0,0,0
1,53,advice,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4103,4130,NaN,NaN,NaN,NaN,0,0,0,0
1,54,advise,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4245,4267,NaN,NaN,NaN,NaN,0,0,0,0
1,55,advisor-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4363,4390,NaN,NaN,NaN,NaN,0,0,0,0
1,56,afraid,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4499,4513,NaN,NaN,NaN,NaN,0,0,0,0
1,57,africa1,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4690,4717,NaN,NaN,NaN,NaN,0,0,0,0
1,58,africa2,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,4845,4865,NaN,NaN,NaN,NaN,0,0,0,0
1,59,african_american1-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,5013,5094,NaN,NaN,NaN,NaN,0,0,0,0
1,60,african_american2-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,5645,5725,NaN,NaN,NaN,NaN,0,0,0,0
1,61,after,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,5860,5873,NaN,NaN,NaN,NaN,0,0,0,0
1,62,afternoon,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6008,6021,NaN,NaN,NaN,NaN,0,0,0,0
1,63,again,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6129,6142,NaN,NaN,NaN,NaN,0,0,0,0
1,64,again_again,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6270,6303,NaN,NaN,NaN,NaN,0,0,0,0
1,65,age,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6424,6448,NaN,NaN,NaN,NaN,0,0,0,0
1,66,aggravate,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6545,6572,NaN,NaN,NaN,NaN,0,0,0,0
1,67,aggravated,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6682,6707,NaN,NaN,NaN,NaN,0,0,0,0
1,68,agree_correspond,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6828,6850,NaN,NaN,NaN,NaN,0,0,0,0
1,69,ahead2,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,6975,7002,NaN,NaN,NaN,NaN,0,0,0,0
1,70,air2,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,7137,7164,NaN,NaN,NaN,NaN,0,0,0,0
1,71,airplane-side,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,7285,7304,NaN,NaN,NaN,NaN,0,0,0,0
1,72,alarm,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,7406,7419,NaN,NaN,NaN,NaN,0,0,0,0
1,73,alcoholic_drink,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,7688,7701,NaN,NaN,NaN,NaN,0,0,0,0
1,74,all,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,7970,7984,NaN,NaN,NaN,NaN,0,0,0,0
1,75,all_day,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,8252,8266,NaN,NaN,NaN,NaN,0,0,0,0
1,76,all_gone2-fr,NaN,2008_10_10,1,NaN,mov/ASL_2008_10_10/scene1-camera1.mov,8420,8438,NaN,NaN,NaN,NaN,0,0,0,0
1,77,all_night,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,170,212,NaN,NaN,NaN,NaN,0,0,0,0
1,78,all_right,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,450,473,NaN,NaN,NaN,NaN,0,0,0,0
1,79,all2,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,0,0,NaN,NaN,NaN,NaN,0,0,0,0
1,80,alligator,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,606,612,NaN,NaN,NaN,NaN,0,0,0,0
1,81,allow-fr,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,840,852,NaN,NaN,NaN,NaN,0,0,0,0
1,82,almost,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,958,977,NaN,NaN,NaN,NaN,0,0,0,0
1,83,alot,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1110,1118,NaN,NaN,NaN,NaN,0,0,0,0
1,84,altogether,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1231,1251,NaN,NaN,NaN,NaN,0,0,0,0
1,85,always,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1368,1390,NaN,NaN,NaN,NaN,0,0,0,0
1,86,ambition,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1544,1554,NaN,NaN,NaN,NaN,0,0,0,0
1,87,america,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1681,1705,NaN,NaN,NaN,NaN,0,0,0,0
1,88,american_sign_language,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,1857,1906,NaN,NaN,NaN,NaN,0,0,0,0
1,89,among,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2053,2072,NaN,NaN,NaN,NaN,0,0,0,0
1,90,amount,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2229,2248,NaN,NaN,NaN,NaN,0,0,0,0
1,91,amsterdam,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2365,2385,NaN,NaN,NaN,NaN,0,0,0,0
1,92,analyze,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2502,2525,NaN,NaN,NaN,NaN,0,0,0,0
1,93,ancestors,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2639,2678,NaN,NaN,NaN,NaN,0,0,0,0
1,94,and,NaN,2008_10_10,2,NaN,mov/ASL_2008_10_10/scene2-camera1.mov,2796,2815,NaN,NaN,NaN,NaN,0,0,0,0
